"","denial","adversary","esca_scaled","esca_scaled_wa","MA_scaled","GovTrust","NewsTrust","IntTrust","NC_scaled","Military.Service","Read.FP","reputation_scaled","ambiguity","insulting","war","airstrike","sanctions","diplomacy","age","male","hhi","white","black","education","republican","democrat"
"72",1,1,56.4424281661596,57.4833782373089,-0.147009435058123,3,3,3,-0.396468989203223,0,5,66.8804085035062,3,1,3,3,4,3,61,1,6,1,0,4,0,1
"73",0,1,69.1207434615661,64.8467997858601,-0.147009435058123,3,2,3,-0.819102942980701,0,4,41.6392696148725,4,5,3,3,4,5,49,0,11,1,0,4,0,1
"74",1,1,19.1207434615661,14.8467997858601,-1.77674345969498,3,4,3,-0.731418127460218,1,5,8.51967811837861,3,1,1,1,2,3,49,1,9,1,0,7,0,1
"75",0,1,100,100,3.42331584218162,2,1,2,0.361114102831249,0,3,91.6392696148725,4,4,5,5,5,5,55,0,16,1,0,7,1,0
"76",1,1,50,50,-2.08760068766101,3,3,3,0.783748056608727,0,4,0,3,2,3,3,3,3,63,1,15,1,0,2,0,0
"77",0,1,87.1656622259311,92.5459623676338,1.79358181754476,2,1,4,0.361114102831249,0,5,67.0393562367572,4,5,3,5,5,5,58,1,5,1,0,2,1,0
"78",1,1,25,25,-0.833310830184549,2,2,2,-0.0615198509462284,1,2,17.0393562367572,2,2,2,2,2,2,36,0,13,1,0,4,0,1
"79",1,1,100,100,2.1798869303175,5,5,5,1.11869719486572,1,5,100,4,5,5,5,5,5,60,1,4,1,0,4,0,1
"80",0,1,100,100,1.48272458957873,4,4,3,-0.0615198509462284,0,5,100,4,5,5,5,5,5,59,0,9,0,0,6,0,1
"81",0,1,56.3391576477032,53.6817107742756,1.48272458957873,2,3,3,-0.396468989203223,0,1,75,4,4,3,3,3,4,40,0,5,1,0,4,0,1
"82",1,1,50.4851603883944,47.2848699812616,-1.77674345969498,3,3,4,-0.396468989203223,0,4,42.0393562367572,3,2,1,2,4,5,57,0,3,1,0,7,0,1
"83",1,1,50,50,2.26529813229998,2,1,3,0.273429287310766,0,4,75,3,4,3,3,3,3,43,0,19,1,0,7,1,0
"84",0,1,62.0623917074747,63.7442949046004,-2.2484597744502,1,1,3,-0.819102942980701,0,4,41.6392696148725,3,3,2,4,3,5,39,0,4,1,0,4,0,1
"85",1,1,38.3447574415885,33.4952670347536,-0.994169916973735,2,1,4,0.0261649645742542,0,4,58.5196781183786,3,3,1,1,4,4,51,0,16,1,0,4,0,1
"86",0,1,18.6355830731716,17.5619298045986,-1.84133039888935,1,1,3,-0.396468989203223,0,4,33.5196781183786,4,3,3,2,1,1,45,0,5,1,0,5,1,0
"87",1,1,19.1207434615661,14.8467997858601,0.0992608537135411,4,4,5,-0.484153804723706,0,1,8.51967811837861,2,3,1,1,2,3,22,0,3,0,0,4,0,0
"88",0,1,50.4851603883944,47.2848699812616,-0.929582977779368,4,4,4,-0.0615198509462284,0,4,66.4803218816214,4,3,1,2,4,5,36,0,19,1,0,6,0,1
"89",0,1,80.7484933388966,88.8189435514507,0.013849651731063,4,4,4,0.696063241088244,0,5,100,4,5,2,5,5,5,49,0,3,1,0,6,0,1
"90",1,1,24.9219887606688,24.9546919580925,3.11245861421559,1,1,2,-0.396468989203223,0,4,50,3,4,1,2,2,3,48,0,20,1,0,6,1,0
"91",1,1,37.1404029468059,38.7896029465079,0.861010133646675,2,1,2,0.0261649645742542,0,5,66.6392696148725,3,3,2,3,2,3,62,0,5,1,0,3,1,0
"92",0,1,38.3447574415885,33.4952670347536,-1.2404402057454,1,2,3,-1.1540520812377,0,4,8.51967811837861,3,1,1,1,4,4,20,0,17,1,0,4,0,1
"93",0,1,93.6608423522968,96.3182892257244,1.48272458957873,2,1,3,0.361114102831249,0,3,83.5196781183786,4,4,5,5,5,4,46,1,15,1,0,6,0,1
"94",1,1,37.806845092988,39.9214484327104,-3.40647748433184,2,1,3,-1.1540520812377,0,3,16.4803218816214,3,1,1,2,4,3,38,0,3,1,0,5,1,0
"95",1,1,56.4424281661596,57.4833782373089,2.64074229946038,3,3,4,-0.0615198509462284,0,4,25.4000866218848,3,3,3,3,4,3,52,0,5,1,0,5,1,0
"96",0,1,63.3447574415885,58.4952670347536,-1.77674345969498,3,2,3,-0.396468989203223,0,1,58.5196781183786,4,3,2,2,5,5,36,1,6,1,0,6,1,0
"97",1,1,50,50,-4.0281919402639,2,2,2,-0.819102942980701,0,1,50,2,1,3,3,3,3,24,0,8,0,0,2,0,0
"98",1,1,31.3644169268284,32.4380701954014,-0.147009435058123,2,2,3,-0.308784173682741,0,3,33.3607303851275,3,4,1,2,3,3,34,1,18,0,0,4,1,0
"99",1,1,31.3391576477032,28.6817107742756,-0.147009435058123,4,2,4,-0.0615198509462284,0,3,8.51967811837861,3,3,2,2,2,3,18,1,7,0,0,2,0,0
"100",1,1,100,100,1.79358181754476,3,1,2,0.696063241088244,0,1,100,4,5,5,5,5,5,33,1,2,1,0,2,0,1
"101",1,1,19.1987547008973,14.8921078277676,0.635564107663123,4,3,3,0.361114102831249,0,2,33.3607303851275,3,4,2,1,2,2,40,1,7,0,0,2,0,1
"102",0,1,44.2492732591476,47.4048266700193,-4.33904916822993,3,3,3,-0.819102942980701,0,1,100,4,4,1,2,5,3,47,0,1,0,1,7,0,0
"103",0,1,12.7815858138628,11.1650890115845,-1.30502714493976,4,4,4,0.0261649645742542,0,2,0,4,1,1,1,2,2,73,0,8,1,0,6,0,1
"104",0,1,62.7035745745316,61.119780969677,-2.08760068766101,2,2,2,-0.396468989203223,0,1,50.2411388886337,3,2,2,3,4,5,43,0,16,1,0,6,0,1
"105",0,1,37.8595970531941,36.210397053492,0.0784365909254292,2,3,3,-0.0615198509462284,0,1,41.8804085035062,3,1,3,2,3,2,23,0,13,1,0,6,1,0
"106",0,1,51.1263432554513,44.6603560463381,-4.0281919402639,3,2,2,-0.484153804723706,0,3,16.8804085035061,4,1,1,1,5,5,45,0,18,1,0,7,0,1
"107",1,1,25.4599011092693,18.5285105601357,-1.61588437290579,2,2,3,-0.0615198509462284,0,4,16.6392696148725,2,1,1,1,2,4,45,0,11,1,0,5,0,1
"108",1,1,30.8012452991027,35.1078921722324,-2.39845791562704,2,3,4,-0.819102942980701,0,3,58.0374003411112,2,2,2,3,2,2,62,0,19,1,0,5,0,1
"109",0,1,NA,NA,-3.09562025636581,3,3,1,-0.819102942980701,0,1,59.1609036288971,4,5,5,NA,4,3,34,1,1,1,0,0,0,0
"110",1,1,68.5048198736343,71.2276731419094,-0.147009435058123,3,1,3,0.361114102831249,0,4,58.5196781183786,3,3,2,4,4,5,79,1,NA,1,0,7,1,0
"111",0,1,62.2436734652623,67.5912704095413,-3.49188868631432,1,1,1,-0.819102942980701,0,4,58.3607303851275,3,1,3,4,4,3,40,0,3,1,0,5,0,0
"112",1,1,50,50,-3.40647748433184,1,1,4,-0.0615198509462284,0,3,16.8804085035061,3,2,3,3,3,3,32,0,9,1,0,4,0,1
"113",1,1,31.3391576477032,28.6817107742756,-1.77674345969498,2,1,4,-0.396468989203223,0,5,33.5196781183786,2,3,2,2,2,3,50,0,2,1,0,6,1,0
"114",0,1,62.1404029468059,63.7896029465079,0.0346739145191748,4,5,4,-0.149204666466711,1,5,100,4,5,3,4,3,4,41,1,20,1,0,7,0,1
"115",0,1,NA,NA,1.48272458957873,2,1,2,0.361114102831249,0,3,17.0393562367572,4,5,2,NA,5,5,60,0,1,0,0,4,1,0
"116",0,1,100,100,0.0346739145191748,4,4,3,0.696063241088244,1,5,100,1,5,5,5,5,5,80,1,3,1,0,6,0,1
"117",1,1,74.5400988907307,81.4714894398643,0.881834396434787,5,4,5,-0.149204666466711,1,5,49.5999133781152,4,5,5,5,4,2,41,1,20,1,0,7,0,1
"118",1,1,50.5884309068508,51.0865374442949,0.29302167129664,5,2,5,0.696063241088244,0,2,8.51967811837861,3,4,1,2,5,4,31,1,4,1,0,2,1,0
"119",0,1,37.1656622259311,42.5459623676338,-2.77390208278744,1,1,1,-0.819102942980701,1,5,8.51967811837861,3,2,1,3,3,3,42,1,1,1,0,2,0,0
"120",1,1,44.1460027406912,43.603159206986,-1.77674345969498,2,2,3,0.361114102831249,0,4,0,3,2,1,2,4,4,66,0,10,1,0,6,0,1
"121",1,1,56.4424281661596,57.4833782373089,-0.994169916973735,3,3,3,0.361114102831249,0,4,50,3,3,3,3,4,3,29,0,NA,1,0,8,0,1
"122",0,1,74.9472480397939,78.7110513792183,0.228434732102273,2,1,2,0.361114102831249,0,4,66.8804085035062,3,3,2,4,5,5,51,0,22,1,0,6,1,0
"123",1,1,31.4171688870345,28.7270188161831,-1.77674345969498,3,3,4,0.361114102831249,1,3,33.7608170070123,2,1,3,2,2,2,19,0,NA,0,0,2,0,1
"124",0,1,87.7815858138628,86.1650890115845,0.228434732102273,1,1,4,-0.819102942980701,0,3,50.6412255105185,4,4,4,4,5,5,42,0,1,1,0,2,0,0
"125",1,1,25.7191941063881,22.4207941069841,0.764737986051855,4,2,4,-0.0615198509462284,0,3,25,3,4,3,1,3,1,39,0,5,1,0,5,1,0
"126",0,1,56.4424281661596,57.4833782373089,-0.457866663024153,3,3,3,-0.819102942980701,0,1,50,3,2,3,3,4,3,40,0,5,1,0,2,0,0
"127",0,1,37.7035745745316,36.119780969677,-2.70931514359307,2,2,2,-0.396468989203223,0,4,17.0393562367572,4,3,1,2,3,4,56,1,1,0,0,1,0,1
"128",1,1,42.9669075250338,52.6538545398662,0.946421335629153,3,1,4,0.448798918351732,0,2,66.8804085035062,3,4,1,4,3,3,69,0,9,1,0,5,1,0
"129",1,1,75.0252592791252,78.7563594211258,1.48272458957873,2,1,4,0.0261649645742542,0,3,100,3,3,3,4,5,4,50,0,1,1,0,4,1,0
"130",0,1,87.1404029468059,88.7896029465079,-0.929582977779368,4,2,1,-0.396468989203223,0,1,100,3,4,4,5,4,5,56,0,6,1,0,2,1,0
"131",0,1,50.0780112393312,50.0453080419075,0.389293818891459,5,4,3,0.361114102831249,NA,3,33.9197647402634,3,2,4,3,3,2,18,0,2,0,0,5,0,1
"132",1,1,44.1460027406912,43.603159206986,1.79358181754476,3,1,3,0.361114102831249,0,1,50,3,3,1,2,4,4,34,0,20,1,0,2,1,0
"133",0,1,68.6080903920907,75.0293406049427,1.85816875673913,3,2,1,-0.396468989203223,0,4,91.6392696148725,4,1,2,4,5,4,48,0,5,1,0,3,0,0
"134",0,1,62.7288338536568,64.8761403908029,-1.61588437290579,4,4,3,-0.396468989203223,0,5,41.8804085035062,4,5,1,3,5,5,76,0,20,1,0,7,0,1
"135",1,1,25.4599011092693,18.5285105601357,2.64074229946038,1,1,2,0.361114102831249,0,5,57.9606437632428,3,2,1,1,2,4,43,0,11,1,0,2,0,0
"136",1,1,50.4851603883944,47.2848699812616,-0.683312689007705,4,4,3,-0.0615198509462284,0,1,50,3,3,1,2,4,5,71,0,2,1,0,4,0,1
"137",1,1,56.3644169268284,57.4380701954014,0.635564107663123,4,4,2,-0.0615198509462284,0,4,41.8804085035062,4,5,2,3,4,4,43,0,22,1,0,7,0,1
"138",0,1,80.8012452991027,85.1078921722323,-0.0824224958637566,1,2,2,0.361114102831249,1,4,58.6786258516297,4,4,4,5,4,4,80,1,20,1,0,4,0,0
"139",0,1,37.7815858138628,36.1650890115845,1.48272458957873,4,2,2,0.361114102831249,0,4,41.8804085035062,4,5,2,2,3,3,38,0,5,1,0,5,0,1
"140",0,1,87.7815858138628,86.1650890115845,-1.71215652050061,3,2,4,-0.396468989203223,0,4,66.4803218816214,4,4,4,4,5,5,32,1,3,1,0,3,1,0
"141",1,1,18.5828311129655,21.2729811838169,-0.522453602218519,3,3,3,-0.396468989203223,0,4,33.3607303851275,2,2,1,2,2,2,27,0,1,0,0,3,0,0
"142",0,1,50.5631716277257,47.3301780231691,1.48272458957873,3,3,2,-0.396468989203223,0,5,66.8804085035062,4,2,2,2,4,4,74,0,16,1,0,6,1,0
"143",0,1,51.1263432554513,44.6603560463381,-4.33904916822993,1,1,4,-0.819102942980701,1,2,25.5590343551358,4,1,1,1,5,5,56,1,2,1,0,5,1,0
"144",0,1,55.9297750966843,67.6659190563915,2.26529813229998,2,1,4,0.361114102831249,1,2,100,4,5,2,4,5,2,38,1,20,1,0,6,1,0
"145",1,1,62.7288338536568,64.8761403908029,2.26529813229998,4,2,2,0.361114102831249,0,3,66.6392696148725,3,4,1,3,5,5,61,0,8,1,0,4,0,1
"146",1,1,50,50,-0.147009435058123,4,4,4,0.0261649645742542,0,4,24.8410522667489,3,1,3,3,3,3,41,0,1,0,1,2,0,0
"147",0,1,68.5300791527595,74.9840325630352,1.85816875673913,3,2,2,-0.0615198509462284,0,3,57.8016960299917,4,3,1,4,5,5,45,1,6,1,0,5,0,1
"148",1,1,31.7990587569725,22.2102213344113,-1.77674345969498,4,3,4,-0.819102942980701,0,5,16.8804085035061,3,2,1,1,2,5,31,1,16,1,0,6,0,1
"149",0,1,62.1909215050562,71.3023217887596,1.1718673616127,4,2,4,-0.0615198509462284,0,4,75.1589477332511,4,5,1,4,5,4,67,0,8,1,0,5,0,1
"150",0,1,93.5828311129656,96.2729811838169,0.163847792907907,2,2,3,-0.0615198509462284,0,2,91.8804085035061,4,5,4,5,5,5,34,0,11,0,0,7,0,1
"151",0,1,42.9944002061147,45.186443739522,-0.554138810618972,2,3,2,-0.0615198509462284,0,4,16.4803218816214,4,5,4,4,1,2,40,1,6,1,0,5,0,0
"152",0,1,49.9472480397939,53.7110513792183,-1.30502714493976,3,3,3,-0.484153804723706,0,1,67.0393562367572,4,3,1,3,4,4,19,0,1,1,0,2,0,0
"153",1,1,0,0,-2.39845791562704,2,2,3,-0.396468989203223,0,1,17.0393562367572,3,3,1,1,1,1,29,0,1,0,0,2,0,0
"154",1,1,12.7815858138628,11.1650890115845,-1.20875499734495,4,2,2,0.696063241088244,0,5,58.0374003411112,3,4,1,1,2,2,80,0,6,1,0,4,0,1
"155",1,1,18.5828311129655,21.2729811838169,-1.77674345969498,4,4,4,-0.396468989203223,0,4,25.4000866218848,3,3,1,2,2,2,79,0,10,1,0,6,0,1
"156",1,1,24.9219887606688,24.9546919580925,-1.2404402057454,4,2,2,0.361114102831249,0,2,8.36073038512754,2,2,1,2,2,3,27,1,3,0,1,4,0,1
"157",0,1,68.4795605945092,67.4713137207835,-2.02301374846664,2,1,1,-0.484153804723706,0,4,83.2785392297449,3,4,3,4,3,5,52,0,7,1,0,2,0,0
"158",1,1,81.3644169268284,82.4380701954014,0.324706879697093,4,4,4,0.361114102831249,0,5,66.6392696148725,2,3,3,4,5,5,71,0,7,1,0,6,0,1
"159",0,1,50.4599011092693,43.5285105601357,-3.40647748433184,1,1,2,-0.819102942980701,0,5,25,3,2,2,2,3,5,32,0,8,1,0,6,1,0
"160",0,1,57.5435121424858,48.3873748625212,-0.683312689007705,3,3,2,-0.396468989203223,0,4,75.4000866218848,4,5,2,1,5,5,50,1,4,0,0,4,0,0
"161",1,1,25.1285297975815,32.5580268841592,-0.833310830184549,1,2,1,-0.484153804723706,0,5,83.7608170070123,3,4,1,2,4,1,31,0,5,0,0,3,0,1
"162",0,1,55.8265045782279,63.8642515933582,-0.833310830184549,1,1,4,-0.396468989203223,0,1,8.51967811837861,3,2,2,4,4,3,40,0,10,0,1,6,0,0
"163",1,1,0,0,1.48272458957873,2,1,3,0.361114102831249,0,3,25,3,4,1,1,1,1,67,0,4,1,0,6,1,0
"164",1,1,12.7815858138628,11.1650890115845,-0.211596374252489,3,1,1,-0.484153804723706,0,3,41.4803218816214,2,1,1,1,2,2,31,0,5,1,0,4,1,0
"165",1,1,69.1207434615661,64.8467997858601,2.26529813229998,1,1,2,-0.819102942980701,0,5,100,4,4,3,3,4,5,71,1,17,1,0,2,1,0
"166",1,1,74.9472480397939,78.7110513792183,2.57615536026601,4,2,2,-0.0615198509462284,0,4,75.2411388886337,3,4,2,4,5,5,48,0,22,1,0,6,1,0
"167",1,1,56.927588554554,54.7682482185705,0.635564107663123,4,2,3,-0.396468989203223,0,4,50,3,5,1,2,5,5,76,0,6,1,0,5,0,0
"168",0,1,56.4424281661596,57.4833782373089,0.635564107663123,4,4,3,-0.0615198509462284,0,2,58.5196781183786,4,2,3,3,4,3,24,0,7,0,0,2,0,1
"169",0,1,68.5300791527595,74.9840325630352,-1.14416805815058,4,4,4,0.361114102831249,0,4,42.0393562367572,3,5,1,4,5,5,67,1,3,1,0,6,0,1
"170",1,1,80.7484933388966,88.8189435514507,2.64074229946038,2,1,2,-0.819102942980701,0,4,50.8001732437695,3,5,2,5,5,5,57,1,7,1,0,4,1,0
"171",1,1,12.6783152954064,7.36342154855118,0.635564107663123,1,1,4,0.783748056608727,0,4,58.5196781183786,3,1,1,1,1,3,31,0,19,1,0,6,1,0
"172",0,1,69.1460027406912,68.603159206986,0.013849651731063,2,3,2,0.361114102831249,1,5,50,3,3,2,3,5,5,67,0,13,1,0,4,0,1
"173",0,1,74.4093356911934,85.1372327771751,-0.929582977779368,4,2,2,0.361114102831249,0,2,49.7588611113663,4,4,2,5,5,4,65,1,11,1,0,6,1,0
"174",0,1,50.6411828670569,47.3754860650766,-0.211596374252489,3,3,4,-0.0615198509462284,0,2,49.5999133781152,4,3,3,2,4,3,48,0,2,1,0,4,0,0
"175",1,1,62.2436734652623,67.5912704095413,0.29302167129664,3,4,4,0.273429287310766,0,3,58.5196781183786,3,2,3,4,4,3,43,0,10,1,0,3,1,0
"176",1,1,50.1285297975815,57.5580268841592,-1.46588623172895,2,4,4,0.361114102831249,0,4,75.2411388886337,3,5,2,3,5,2,47,0,7,1,0,3,0,1
"177",0,1,25.4599011092693,18.5285105601357,-4.0281919402639,4,4,4,-0.819102942980701,0,4,8.51967811837861,3,2,1,1,2,4,28,0,12,1,0,8,0,1
"178",0,1,50.1285297975815,57.5580268841592,0.881834396434787,3,3,5,0.0261649645742542,0,4,58.5196781183786,4,3,2,3,5,2,81,0,21,1,0,4,0,1
"179",0,1,62.7815858138628,61.1650890115845,-0.994169916973735,2,1,3,-0.396468989203223,0,1,66.8804085035062,3,5,3,3,4,4,41,0,20,1,0,2,1,0
"180",0,1,74.3313244518622,85.0919247352676,2.57615536026601,4,4,4,-0.396468989203223,0,5,100,4,5,1,5,5,5,77,1,20,1,0,7,0,1
"181",0,1,68.5300791527595,74.9840325630352,0.635564107663123,2,1,1,-1.1540520812377,0,5,91.8804085035061,4,5,1,4,5,5,66,0,10,1,0,7,0,1
"182",0,1,100,100,3.42331584218162,4,2,2,0.696063241088244,0,4,83.7608170070123,4,5,5,5,5,5,38,1,20,1,0,8,0,1
"183",0,1,51.1263432554513,44.6603560463381,-0.0507372874633033,4,4,4,-0.396468989203223,0,4,8.51967811837861,3,4,1,1,5,5,74,0,5,1,0,4,0,1
"184",0,1,68.5048198736343,71.2276731419094,-0.994169916973735,2,1,1,-0.0615198509462284,0,3,67.0393562367572,3,3,2,4,4,5,37,0,20,1,0,6,1,0
"185",1,1,100,100,3.42331584218162,5,5,5,1.11869719486572,0,5,0,4,5,5,5,5,5,41,1,24,0,0,6,1,0
"186",1,1,12.7815858138628,11.1650890115845,1.07559521401789,4,1,4,0.0261649645742542,1,4,25,3,4,1,1,2,2,49,1,19,1,0,5,1,0
"187",1,1,12.1404029468059,13.789602946508,-1.77674345969498,3,3,1,-0.0615198509462284,0,5,66.4803218816214,2,4,1,2,1,2,68,0,5,0,1,5,0,1
"188",1,1,37.1656622259311,42.5459623676338,-0.147009435058123,2,1,3,-1.1540520812377,0,1,16.4803218816214,3,3,1,3,3,3,38,0,16,1,0,4,0,0
"189",1,1,100,100,1.1718673616127,3,3,4,0.361114102831249,0,4,75,3,4,5,5,5,5,79,0,12,1,0,5,0,1
"190",0,1,62.7288338536568,64.8761403908029,-1.30502714493976,3,3,4,-0.396468989203223,1,5,58.3607303851275,4,3,1,3,5,5,35,0,18,1,0,6,0,1
"191",0,1,25.4599011092693,18.5285105601357,-1.55129743371143,1,1,4,-0.731418127460218,0,4,16.8804085035061,4,4,1,1,2,4,20,0,1,1,0,2,0,1
"192",1,1,44.1460027406912,43.603159206986,1.48272458957873,4,4,4,-0.396468989203223,0,4,33.3607303851275,3,1,1,2,4,4,47,0,13,1,0,7,1,0
"193",0,1,37.2184141861372,38.8349109884155,3.42331584218162,3,2,4,-0.0615198509462284,0,1,58.6786258516297,4,4,3,3,2,2,57,0,2,1,0,5,0,1
"194",1,1,31.3391576477032,28.6817107742756,1.48272458957873,2,1,2,-0.0615198509462284,0,4,58.3607303851275,3,4,2,2,2,3,46,0,11,0,0,6,1,0
"195",1,1,19.1207434615661,14.8467997858601,0.946421335629153,3,2,2,0.0261649645742542,0,4,66.4803218816214,3,4,1,1,2,3,49,0,11,1,0,5,1,0
"196",1,1,74.9472480397939,78.7110513792183,2.26529813229998,4,4,4,0.696063241088244,0,2,66.8804085035062,3,4,2,4,5,5,42,0,22,0,1,6,0,1
"197",0,1,51.1263432554513,44.6603560463381,-3.71733471229787,2,2,3,-1.1540520812377,0,3,50.1589477332511,4,1,1,1,5,5,31,0,19,1,0,6,0,1
"198",0,1,37.6003040560752,32.3181135066437,0.861010133646675,3,3,2,-0.396468989203223,0,2,41.6392696148725,3,1,1,2,2,5,66,0,9,1,0,7,0,1
"199",1,1,50.4851603883944,47.2848699812616,-0.929582977779368,2,3,3,-0.819102942980701,0,5,42.0393562367572,3,2,1,2,4,5,53,0,5,1,0,6,0,1
"200",0,1,50.5884309068508,51.0865374442949,1.48272458957873,1,1,2,1.11869719486572,1,4,75.6412255105185,3,4,1,2,5,4,22,0,1,1,0,4,1,0
"201",1,1,25.4599011092693,18.5285105601357,1.48272458957873,2,2,3,-0.396468989203223,0,3,50,3,3,1,1,2,4,39,0,15,1,0,6,0,0
"202",1,1,62.7288338536568,64.8761403908029,3.42331584218162,3,2,3,0.0261649645742542,0,4,83.7608170070123,3,3,1,3,5,5,83,0,6,1,0,7,1,0
"203",0,1,50,50,-0.457866663024153,3,4,3,-0.396468989203223,0,1,8.11959149649385,4,3,3,3,3,3,18,0,1,0,1,2,0,0
"204",0,1,75.5631716277257,72.3301780231691,3.42331584218162,1,1,2,-0.396468989203223,0,4,100,3,4,3,3,5,5,29,0,13,1,0,6,1,0
"205",1,1,19.1207434615661,14.8467997858601,-0.522453602218519,2,2,3,-0.396468989203223,0,4,NA,2,2,1,1,2,3,25,0,11,1,0,4,0,0
"206",0,1,56.3644169268284,57.4380701954014,1.95444090433395,4,3,1,0.361114102831249,0,1,25.5590343551358,4,2,2,3,4,4,52,0,6,0,1,5,0,1
"207",1,1,50.0252592791252,53.7563594211258,1.5473115287731,3,1,3,-0.396468989203223,0,4,58.3607303851275,3,4,2,3,4,3,35,0,19,1,0,6,1,0
"208",0,1,0,0,-4.0281919402639,1,2,4,0.448798918351732,0,3,0,3,1,1,1,1,1,62,0,1,0,1,6,0,0
"209",1,1,50.4851603883944,47.2848699812616,1.48272458957873,4,5,4,0.0261649645742542,0,4,75,3,3,1,2,4,5,65,0,4,1,0,4,0,1
"210",0,1,51.1263432554513,44.6603560463381,-1.77674345969498,4,2,2,-0.819102942980701,0,4,16.4803218816214,3,4,1,1,5,5,26,0,9,1,0,7,0,1
"211",0,1,43.4795605945092,42.4713137207835,-2.46304485482141,4,2,4,-0.396468989203223,0,1,33.3607303851275,4,2,2,3,2,4,19,1,3,0,0,2,0,0
"212",0,1,93.5828311129656,96.2729811838169,1.79358181754476,4,2,1,-0.0615198509462284,0,3,100,4,5,4,5,5,5,42,0,3,1,0,4,0,1
"213",1,1,25.5631716277257,22.3301780231691,-2.08760068766101,3,3,3,-0.0615198509462284,0,3,33.5196781183786,3,2,1,1,3,3,36,0,10,1,0,6,0,1
"214",1,1,6.33915764770322,3.68171077427559,-2.87017423038226,2,2,4,-1.1540520812377,0,2,58.5196781183786,3,2,1,1,1,2,26,0,5,1,0,4,0,1
"215",1,1,6.33915764770322,3.68171077427559,-4.33904916822993,2,2,3,-0.396468989203223,0,4,0,2,1,1,1,1,2,35,0,1,1,0,4,0,1
"216",1,1,12.7815858138628,11.1650890115845,3.11245861421559,2,2,4,-0.0615198509462284,0,3,57.9606437632428,3,1,1,1,2,2,25,0,1,0,0,3,0,0
"217",1,1,62.1909215050562,71.3023217887596,-0.211596374252489,4,2,2,0.696063241088244,0,4,50.1589477332511,3,2,1,4,5,4,72,1,21,1,0,2,0,0
"218",0,1,56.9023292754289,51.0118887974447,0.861010133646675,2,2,2,-0.0615198509462284,0,3,58.7608170070123,4,4,2,2,4,5,42,0,21,1,0,6,1,0
"219",0,1,19.1987547008973,14.8921078277676,-0.147009435058123,4,3,3,-0.0615198509462284,0,1,65.9212875264856,4,4,2,1,2,2,34,0,1,0,0,2,0,1
"220",1,1,69.2240139800224,68.6484672488935,2.64074229946038,1,1,3,0.361114102831249,0,4,66.7214607702551,3,5,3,3,5,4,28,0,11,1,0,2,1,0
"221",0,1,62.7815858138628,61.1650890115845,1.48272458957873,2,1,3,0.273429287310766,0,3,91.8804085035061,3,5,3,3,4,4,40,0,19,1,0,7,1,0
"222",1,1,50.5631716277257,47.3301780231691,0.0992608537135411,1,2,3,-0.819102942980701,0,5,83.5196781183786,3,4,2,2,4,4,31,0,1,0,0,4,0,0
"223",0,1,56.9023292754289,51.0118887974447,1.48272458957873,4,4,5,-0.0615198509462284,1,3,25.4000866218848,4,3,2,2,4,5,52,0,1,1,0,2,0,1
"224",0,1,62.1656622259311,67.5459623676338,2.32988507149435,4,2,1,0.696063241088244,0,4,74.7588611113663,4,4,2,4,4,4,59,0,12,1,0,2,1,0
"225",0,1,74.9472480397939,78.7110513792183,1.48272458957873,4,1,3,-0.0615198509462284,0,3,100,4,4,2,4,5,5,49,0,16,1,0,3,0,0
"226",1,1,24.9219887606688,24.9546919580925,-1.92674160087182,1,1,3,0.361114102831249,0,1,0,2,3,1,2,2,3,37,0,12,0,0,6,0,1
"227",1,1,37.1656622259311,42.5459623676338,-1.61588437290579,4,2,3,-0.396468989203223,0,4,41.4803218816214,3,3,1,3,3,3,22,0,6,0,0,2,0,0
"228",0,1,62.7815858138628,61.1650890115845,-0.211596374252489,4,4,4,-0.396468989203223,0,1,50.4000866218848,4,4,3,3,4,4,56,0,14,0,0,2,0,1
"229",0,1,100,100,3.11245861421559,1,1,1,0.696063241088244,0,3,16.7214607702551,4,3,5,5,5,5,61,0,6,1,0,1,1,0
"230",1,1,100,100,3.42331584218162,4,3,3,1.11869719486572,1,5,100,4,5,5,5,5,5,54,1,19,1,0,7,1,0
"231",1,1,31.9023292754289,26.0118887974447,0.013849651731063,2,2,1,-0.484153804723706,0,4,42.1215473921398,3,1,1,1,3,4,52,0,20,1,0,6,0,0
"232",0,1,37.806845092988,39.9214484327104,0.635564107663123,1,1,1,0.448798918351732,0,5,83.5196781183786,4,5,1,2,4,3,64,0,10,1,0,4,1,0
"233",1,1,56.927588554554,54.7682482185705,-2.39845791562704,2,2,4,-0.0615198509462284,0,4,66.8804085035062,3,4,1,2,5,5,35,0,15,0,0,6,1,0
"234",0,1,51.1263432554513,44.6603560463381,-3.09562025636581,3,4,4,-0.396468989203223,0,4,58.5196781183786,3,3,1,1,5,5,74,0,13,1,0,7,1,0
"235",0,1,69.1460027406912,68.603159206986,0.570977168468757,1,1,4,0.361114102831249,0,5,83.5196781183786,3,3,2,3,5,5,25,1,16,1,0,3,1,0
"236",0,1,62.806845092988,64.9214484327104,-0.833310830184549,4,2,2,-0.0615198509462284,0,5,66.4803218816214,4,4,2,3,5,4,65,0,4,1,0,4,0,1
"237",0,1,62.1909215050562,71.3023217887596,-2.62390394161059,2,2,4,-0.484153804723706,0,4,74.5999133781152,3,2,1,4,5,4,36,0,6,1,0,4,1,0
