,denial,adversary,esca_scaled,MA_scaled,GovTrust,NewsTrust,IntTrust,NC_scaled,Military.Service,Read.FP,reputation_scaled,ambiguity,insulting,war,airstrike,sanctions,diplomacy,age,male,hhi,white,black,education,republican,democrat
1018,0,0,50.48516039,-1.615884373,4,3,2,0.026164965,0,4,58.76081701,3,4,1,2,4,5,65,0,3,1,0,6,0,1
1019,0,0,87.16566223,0.034673915,1,1,3,1.118697195,0,1,67.03935624,4,5,3,5,5,5,50,1,1,1,0,2,0,1
1020,1,0,12.14040295,-1.77674346,4,3,4,0.026164965,0,3,41.63926961,3,2,1,2,1,2,56,0,8,1,0,6,1,0
1021,1,0,25.45990111,2.265298132,2,4,4,0.361114103,0,1,8.519678118,2,5,1,1,2,4,56,0,23,1,0,3,1,0
1022,1,0,55.74849334,2.265298132,4,2,2,0.361114103,1,5,75,3,4,1,4,4,4,45,1,19,1,0,7,1,0
1023,1,0,93.58283111,1.728994878,5,4,4,0.361114103,0,5,83.51967812,4,5,4,5,5,5,73,1,22,1,0,7,0,1
1024,0,0,74.33132445,1.728994878,3,2,4,0.361114103,0,5,58.91976474,4,4,1,5,5,5,83,1,8,1,0,6,1,0
1025,1,0,80.72323406,2.57615536,3,3,4,-0.061519851,0,2,58.51967812,3,4,3,5,4,5,31,1,19,1,0,6,1,0
1026,0,0,50,1.171867362,4,1,3,0.448798918,1,3,66.48032188,3,3,3,3,3,3,78,1,3,1,0,3,0,1
1027,0,0,56.92758855,-1.058756856,2,4,3,-1.154052081,0,5,17.03935624,4,4,1,2,5,5,39,1,17,1,0,6,0,1
1028,0,0,93.58283111,0.881834396,4,1,4,0.273429287,1,3,50,4,3,4,5,5,5,55,1,4,1,0,5,1,0
1029,1,0,44.14600274,-2.087600688,3,2,3,0.361114103,0,1,42.12154739,3,1,1,2,4,4,31,1,19,1,0,7,0,0
1030,0,0,87.16566223,1.48272459,1,1,3,-0.061519851,0,4,100,3,4,3,5,5,5,34,1,21,1,0,8,1,0
1031,1,0,55.74849334,-1.058756856,4,4,4,0.273429287,0,4,16.72146077,3,2,1,4,4,4,52,1,8,1,0,4,0,1
1032,1,0,62.78158581,-0.994169917,4,3,4,-0.484153805,0,4,75,3,4,3,3,4,4,78,1,6,1,0,6,0,1
1033,0,0,74.94724804,1.41813765,2,1,3,0.696063241,0,3,83.51967812,3,4,2,4,5,5,59,1,19,1,0,8,1,0
1034,1,0,18.58283111,-1.77674346,3,4,4,0.361114103,0,4,33.51967812,2,2,1,2,2,2,52,1,19,1,0,8,0,1
1035,0,0,62.72883385,0.32470688,4,3,4,0.026164965,0,4,75.40008662,4,3,1,3,5,5,55,1,7,1,0,7,0,1
1036,1,0,44.14600274,-1.465886232,4,2,2,0.361114103,0,1,91.48032188,3,1,1,2,4,4,51,1,17,1,0,7,1,0
1037,0,0,100,1.728994878,2,4,2,0.696063241,1,5,83.51967812,4,5,5,5,5,5,72,1,12,1,0,3,0,1
1038,1,0,12.78158581,-1.77674346,3,4,4,-0.061519851,0,3,33.36073039,2,3,1,1,2,2,18,1,1,1,0,1,0,1
1039,0,0,31.90232928,-3.717334712,1,1,4,-0.731418127,0,5,24.59991338,2,2,1,1,3,4,46,1,5,1,0,6,0,0
1040,0,0,24.38407641,-2.152187627,3,4,5,-0.484153805,0,3,50.55903436,2,2,1,3,2,2,23,0,15,0,1,4,0,1
1041,0,0,62.88485633,-0.929582978,3,1,3,0.361114103,0,5,8.360730385,4,1,3,3,5,3,34,0,5,0,0,3,0,0
1042,0,0,50.48516039,-2.087600688,2,2,2,0.026164965,0,1,25.24113889,3,1,1,2,4,5,25,1,8,1,0,4,0,0
1043,1,0,61.78377236,3.423315842,3,3,1,0.696063241,0,4,83.1195915,3,5,4,5,4,1,23,1,3,0,0,4,1,0
1044,1,0,50.48516039,-3.406477484,1,1,3,-0.819102943,1,1,58.36073039,2,1,1,2,4,5,51,1,1,1,0,1,1,0
1045,1,0,80.8012453,2.57615536,4,4,2,0.696063241,0,5,0,3,1,4,5,4,4,22,1,10,1,0,6,0,1
1046,0,0,81.36441693,-0.147009435,3,3,2,0.361114103,0,4,75,4,2,3,4,5,5,74,0,9,1,0,5,1,0
1047,1,0,50,0.635564108,2,2,1,-0.731418127,0,1,74.59991338,3,1,3,3,3,3,59,0,3,1,0,2,0,0
1048,1,0,12.78158581,-1.465886232,4,2,4,0.783748057,0,4,41.8804085,2,5,1,1,2,2,57,0,5,1,0,4,1,0
1049,1,0,100,-1.369614084,3,3,4,0.696063241,0,4,100,4,5,5,5,5,5,60,1,2,1,0,3,1,0
1050,0,0,54.97878067,0.163847793,2,2,2,-0.396468989,0,4,100,4,4,2,5,1,5,33,0,2,0,1,2,0,0
1051,0,0,74.64336941,3.423315842,3,3,4,0.361114103,NA,4,100,4,5,5,5,5,1,62,1,2,1,0,3,1,0
1052,1,0,50,0.635564108,3,2,1,-0.061519851,0,1,50,2,3,3,3,3,3,51,0,1,1,0,1,0,0
1053,0,0,74.92198876,-0.147009435,3,4,3,-0.396468989,0,3,58.51967812,3,2,3,4,4,5,30,0,1,1,0,7,0,1
1054,1,0,31.90232928,-2.398457916,2,3,3,-0.061519851,0,5,67.28049513,3,4,1,1,3,4,78,0,7,1,0,7,0,1
1055,0,0,61.44646812,-0.050737287,4,3,2,0.026164965,0,5,100,4,4,1,5,3,5,80,0,23,1,0,8,1,0
1056,0,0,93.58283111,2.57615536,4,2,4,0.696063241,0,5,100,4,5,4,5,5,5,69,0,2,1,0,2,0,1
1057,0,0,19.01747294,-3.406477484,1,1,1,-0.731418127,0,5,0,3,1,1,1,1,4,21,0,9,0,0,6,0,1
1058,1,0,0,-2.709315144,2,2,3,-0.396468989,0,1,0,2,3,1,1,1,1,30,0,1,0,1,2,0,0
1059,0,0,75.02525928,-0.147009435,3,2,2,0.361114103,0,4,33.51967812,3,3,3,4,5,4,45,0,14,1,0,4,1,0
1060,0,0,69.12074346,-1.305027145,3,2,3,0.026164965,0,3,83.51967812,4,4,3,3,4,5,68,0,7,1,0,7,0,0
1061,1,0,74.92198876,1.793581818,3,1,2,0.361114103,0,4,66.8804085,4,3,3,4,4,5,49,1,5,1,0,7,1,0
1062,1,0,19.22401398,-1.305027145,4,3,3,-0.396468989,0,1,8.519678118,3,2,1,1,3,2,27,0,9,1,0,7,0,1
1063,0,0,80.74849334,1.48272459,2,1,2,0.361114103,0,1,100,4,4,2,5,5,5,59,0,20,1,0,6,1,0
1064,0,0,55.72323406,-1.77674346,2,1,4,-0.819102943,0,4,33.51967812,3,3,2,4,3,4,26,0,9,1,0,6,1,0
1065,1,0,38.42276868,-2.623903942,2,1,3,-0.061519851,0,1,33.51967812,3,2,2,1,4,3,23,0,11,1,0,6,0,0
1066,1,0,12.6783153,-1.77674346,2,2,3,-0.819102943,0,3,50.80017324,3,3,1,1,1,3,23,0,3,1,0,4,0,1
1067,0,0,93.58283111,2.640742299,1,1,1,-0.061519851,0,4,91.8804085,4,4,4,5,5,5,28,0,24,1,0,7,1,0
1068,1,0,31.90232928,-1.615884373,3,2,2,0.026164965,0,5,24.75886111,2,4,1,1,3,4,76,0,7,1,0,1,0,1
1069,1,0,49.56535817,-0.211596374,4,3,4,0.696063241,0,1,16.8804085,3,2,3,4,4,1,45,0,1,1,0,2,1,0
1070,1,0,44.04273222,3.112458614,4,4,3,0.783748057,0,3,66.63926961,3,3,1,2,3,5,57,0,5,1,0,2,0,1
1071,0,0,12.88485633,-4.02819194,1,2,3,-1.154052081,0,4,17.03935624,3,2,1,1,3,1,26,0,1,1,0,5,0,1
1072,1,0,0,-4.339049168,1,3,1,-0.731418127,0,5,0,2,1,1,1,1,1,73,0,9,1,0,7,0,0
1073,1,0,32.00559979,-0.994169917,2,1,3,0.026164965,0,1,8.519678118,2,2,1,1,4,3,69,1,12,1,0,4,0,0
1074,1,0,50,-0.994169917,3,3,3,-0.061519851,0,4,50,3,3,3,3,3,3,29,0,NA,1,0,8,0,1
1075,1,0,74.94724804,1.48272459,4,4,4,0.361114103,0,4,50,3,4,2,4,5,5,54,0,4,1,0,5,0,1
1076,0,0,63.34475744,-0.994169917,2,1,1,0.696063241,0,1,33.76081701,3,5,2,2,5,5,47,0,14,0,0,3,1,0
1077,0,0,56.92758855,2.265298132,2,2,2,0.696063241,0,4,83.51967812,4,4,1,2,5,5,65,0,6,1,0,7,1,0
1078,1,0,25.56317163,-0.211596374,4,4,4,0.026164965,0,5,50,3,2,1,1,3,3,42,0,19,1,0,6,1,0
1079,0,0,100,1.48272459,3,2,3,-0.061519851,0,4,50.40008662,4,4,5,5,5,5,41,0,19,1,0,4,1,0
1080,0,0,25.56317163,-1.77674346,1,1,2,-0.819102943,0,2,50.24113889,4,2,1,1,3,3,26,0,4,1,0,6,0,1
1081,1,0,18.55757183,2.265298132,5,5,5,0.361114103,0,1,91.48032188,3,4,2,2,1,2,41,0,1,0,0,6,0,1
1082,0,0,50,-0.457866663,2,2,3,-1.154052081,0,5,50,4,1,3,3,3,3,50,1,6,1,0,4,0,0
1083,1,0,74.94724804,1.48272459,3,3,3,-0.061519851,1,4,100,3,5,2,4,5,5,70,0,9,1,0,6,0,1
1084,1,0,25.56317163,-0.147009435,4,3,3,-0.396468989,0,4,16.8804085,3,2,1,1,3,3,60,0,3,1,0,6,0,1
1085,0,0,69.22401398,0.946421336,3,2,3,-0.396468989,1,5,58.1195915,3,2,3,3,5,4,52,0,9,0,1,7,0,1
1086,1,0,56.92758855,-3.245618398,1,1,4,0.026164965,0,4,25,3,3,1,2,5,5,41,0,2,1,0,1,0,1
1087,0,0,74.33132445,-1.01499418,4,2,1,-0.061519851,0,4,83.51967812,4,4,1,5,5,5,59,0,9,1,0,5,0,1
1088,0,0,100,1.48272459,3,2,2,0.026164965,0,3,50.40008662,4,4,5,5,5,5,56,1,19,1,0,4,1,0
1089,1,0,0,-4.02819194,1,1,4,-0.819102943,0,5,0,3,1,1,1,1,1,25,0,8,1,0,4,0,0
1090,0,0,57.08361103,-1.305027145,1,1,3,0.026164965,0,1,41.63926961,4,5,3,2,5,3,42,0,1,1,0,2,0,0
1091,0,0,81.36441693,2.329885071,3,2,3,-0.061519851,0,5,34.07871247,4,3,3,4,5,5,62,0,1,1,0,5,0,1
1092,1,0,62.72883385,3.112458614,1,5,1,-0.061519851,1,4,100,3,4,1,3,5,5,55,1,7,1,0,0,1,0
1093,0,0,74.33132445,-3.095620256,5,5,3,0.696063241,0,5,67.03935624,4,5,1,5,5,5,71,0,9,1,0,7,1,0
1094,0,0,87.78158581,3.423315842,3,2,2,-0.061519851,0,1,100,4,3,4,4,5,5,73,0,5,1,0,1,1,0
1095,1,0,19.22401398,-2.398457916,2,1,4,-0.819102943,0,4,25.40008662,3,3,1,1,3,2,41,0,17,1,0,7,0,1
1096,1,0,62.80684509,0.946421336,4,3,4,0.361114103,0,5,58.36073039,3,2,2,3,5,4,62,1,10,1,0,6,0,0
1097,0,0,69.12074346,-1.305027145,2,2,2,-0.396468989,0,3,50,4,4,3,3,4,5,57,0,4,1,0,6,1,0
1098,1,0,38.34475744,0.946421336,3,1,4,-0.396468989,1,3,17.03935624,3,3,1,1,4,4,23,0,12,1,0,4,0,0
1099,0,0,62.88485633,1.547311529,3,3,3,0.783748057,0,2,42.28049513,4,1,3,3,5,3,46,0,5,0,0,3,0,0
1100,1,0,50.56317163,-0.211596374,3,4,3,0.361114103,0,2,16.8804085,3,4,2,2,4,4,71,1,18,1,0,6,0,1
1101,0,0,37.14040295,1.954440904,4,3,4,0.361114103,0,4,33.36073039,3,3,2,3,2,3,34,0,24,1,0,8,0,1
1102,1,0,55.74849334,-1.712156521,3,2,2,-0.061519851,0,5,16.63926961,3,3,1,4,4,4,58,1,24,1,0,6,1,0
1103,0,0,87.14040295,0.013849652,4,4,3,0.361114103,0,4,41.8804085,4,4,4,5,4,5,35,1,19,1,0,8,1,0
1104,0,0,81.36441693,-0.211596374,2,2,1,0.026164965,0,4,75,4,4,3,4,5,5,72,0,19,0,1,7,1,0
1105,1,0,50.56317163,-1.305027145,4,2,3,-0.396468989,0,4,0,3,3,2,2,4,4,45,1,18,1,0,4,0,1
1106,0,0,100,3.423315842,5,1,4,0.696063241,0,5,100,4,5,5,5,5,5,67,1,16,1,0,5,1,0
1107,1,0,75.56317163,0.635564108,3,4,3,-0.396468989,0,4,50,3,2,3,3,5,5,63,0,8,1,0,2,0,1
1108,1,0,100,3.423315842,4,3,3,0.696063241,0,5,100,4,5,5,5,5,5,74,0,8,1,0,2,0,0
1109,0,0,100,3.423315842,2,1,2,0.783748057,1,5,100,4,5,5,5,5,5,74,1,11,1,0,5,1,0
1110,1,0,19.1987547,-0.147009435,4,4,4,0.273429287,0,3,33.51967812,3,2,2,1,2,2,66,1,19,1,0,6,1,0
1111,0,0,56.92758855,-1.77674346,2,1,2,-0.061519851,0,3,75.40008662,4,5,1,2,5,5,71,1,6,1,0,7,1,0
1112,0,0,69.14600274,-1.77674346,5,5,3,-0.308784174,0,1,41.48032188,4,1,2,3,5,5,72,0,8,1,0,7,0,1
1113,1,0,68.53007915,2.265298132,5,2,4,0.783748057,0,4,91.63926961,4,4,1,4,5,5,65,1,4,0,0,2,0,1
1114,0,0,24.46208765,1.793581818,5,5,5,0.361114103,0,4,83.27853923,4,2,2,3,2,1,35,1,20,1,0,8,0,1
1115,1,0,19.22401398,-0.994169917,3,2,3,-0.396468989,0,3,33.36073039,3,2,1,1,3,2,26,0,NA,1,0,2,0,0
1116,0,0,74.94724804,0.946421336,3,2,4,0.361114103,0,5,91.8804085,4,4,2,4,5,5,71,1,6,1,0,2,1,0
1117,0,0,69.12074346,0.635564108,3,2,4,0.361114103,0,4,83.76081701,3,3,3,3,4,5,30,1,7,1,0,6,1,0
1118,1,0,25.66644215,-0.211596374,4,3,3,0.696063241,0,2,50,3,4,1,1,4,2,69,0,6,1,0,2,1,0
1119,0,0,87.78158581,0.881834396,2,2,3,0.696063241,1,5,91.48032188,4,5,4,4,5,5,66,1,4,1,0,3,1,0
1120,1,0,75,-0.211596374,2,2,2,0.361114103,0,4,75,3,4,4,4,4,4,47,1,19,1,0,6,1,0
1121,0,0,44.68391509,-2.623903942,2,1,4,-0.819102943,0,3,8.519678118,3,2,1,1,4,5,18,0,1,1,0,4,0,1
1122,1,0,49.84397752,0.570977168,3,3,2,0.696063241,0,5,66.48032188,3,4,1,3,3,5,70,1,8,1,0,4,0,1
1123,1,0,50,1.728994878,1,1,1,-0.061519851,0,1,75,3,5,3,3,3,3,27,0,11,1,0,4,0,0
1124,1,0,55.82650458,-0.747899628,4,4,5,-0.484153805,0,5,33.51967812,3,4,2,4,4,3,35,1,20,1,0,8,0,1
1125,1,0,37.88485633,2.265298132,5,4,4,1.118697195,0,3,42.43944286,3,4,2,2,4,2,40,1,20,1,0,7,0,1
1126,0,0,87.16566223,1.41813765,3,3,3,0.696063241,0,4,75.40008662,4,5,3,5,5,5,68,0,8,0,1,7,0,1
1127,0,0,38.34475744,-0.211596374,2,2,4,0.026164965,0,2,25,4,2,1,1,4,4,33,0,21,1,0,7,1,0
1128,0,0,49.94724804,2.265298132,4,1,4,0.361114103,1,4,33.1195915,3,3,1,3,4,4,48,1,1,1,0,4,1,0
1129,0,0,50.56317163,-1.305027145,2,1,2,0.361114103,0,2,91.48032188,4,2,2,2,4,4,26,0,3,1,0,5,0,1
1130,1,0,25.56317163,1.107280422,3,1,3,0.361114103,0,4,50,3,3,1,1,3,3,66,0,6,1,0,2,1,0
1131,1,0,44.22401398,1.48272459,4,3,3,0.361114103,0,3,50,3,2,2,2,4,3,42,0,11,1,0,3,1,0
1132,1,0,38.44802796,0.163847793,4,3,3,-0.396468989,0,1,49.44096564,4,5,1,1,5,3,30,1,7,1,0,1,0,0
1133,1,0,56.92758855,0.946421336,4,4,4,0.361114103,0,3,41.63926961,3,4,1,2,5,5,51,0,5,1,0,6,0,1
1134,0,0,87.16566223,2.57615536,2,2,3,1.118697195,0,4,83.51967812,4,5,3,5,5,5,53,0,20,1,0,2,1,0
1135,1,0,12.78158581,-0.082422496,1,1,1,-0.396468989,0,2,66.8804085,3,3,1,1,2,2,33,0,14,1,0,6,0,1
1136,0,0,50.45990111,-0.994169917,2,2,3,-0.396468989,0,4,66.8804085,4,5,2,2,3,5,28,0,9,1,0,5,0,0
1137,0,0,74.94724804,1.793581818,4,3,3,0.026164965,0,5,67.28049513,4,2,2,4,5,5,22,1,15,0,0,6,0,1
1138,0,0,74.38407641,-0.211596374,5,4,4,0.361114103,0,5,58.51967812,3,4,3,5,4,4,83,0,4,1,0,5,0,1
1139,0,0,18.04491876,-2.463044855,1,1,2,-0.149204666,0,3,58.1195915,4,5,1,3,2,1,30,0,5,0,0,2,1,0
1140,0,0,74.94724804,0.946421336,4,3,2,0.783748057,0,4,83.1195915,4,2,2,4,5,5,75,1,3,1,0,3,0,0
1141,0,0,74.94724804,-3.095620256,1,1,1,-0.061519851,0,5,17.03935624,2,2,2,4,5,5,53,0,9,0,0,4,1,0
1142,1,0,43.58283111,1.48272459,2,2,2,0.361114103,0,3,0,2,3,2,3,3,3,30,1,6,0,1,5,0,1
1143,0,0,87.16566223,-0.864996039,2,1,3,-0.396468989,0,2,100,4,5,3,5,5,5,54,0,9,1,0,2,1,0
1144,1,0,50,1.41813765,3,2,3,-0.061519851,1,4,41.48032188,3,2,3,3,3,3,76,1,NA,0,0,4,0,0
1145,1,0,6.442428166,-0.211596374,2,2,2,-0.396468989,0,3,50.40008662,3,2,1,1,2,1,36,0,19,1,0,6,0,1
1146,1,0,19.01747294,-0.83331083,2,1,4,-0.484153805,0,3,50,2,4,1,1,1,4,51,0,6,1,0,2,0,0
1147,1,0,80.74849334,3.423315842,2,2,3,1.118697195,0,4,100,4,4,2,5,5,5,72,0,3,1,0,3,1,0
1148,1,0,56.92758855,0.32470688,4,2,4,0.361114103,0,4,42.03935624,3,3,1,2,5,5,60,1,21,1,0,6,1,0
1149,0,0,100,3.423315842,3,1,1,0.783748057,0,4,100,4,5,5,5,5,5,69,0,9,1,0,4,0,0
1150,1,0,19.12074346,1.48272459,2,2,2,0.361114103,0,4,33.36073039,3,2,1,1,2,3,57,0,20,1,0,7,1,0
1151,0,0,74.94724804,-0.147009435,4,4,3,0.026164965,1,5,75,4,4,2,4,5,5,53,1,10,1,0,6,0,1
1152,1,0,56.44242817,-0.994169917,2,1,4,-0.396468989,0,2,66.48032188,3,3,3,3,4,3,34,1,16,1,0,3,1,0
1153,0,0,56.92758855,-3.406477484,1,1,2,-0.819102943,0,5,91.63926961,3,4,1,2,5,5,27,1,3,1,0,4,1,0
1154,1,0,49.94724804,-0.994169917,3,3,2,0.026164965,1,4,33.1195915,3,3,1,3,4,4,44,1,19,0,1,6,0,1
1155,0,0,87.16566223,1.858168757,3,1,2,0.448798918,0,3,100,4,4,3,5,5,5,56,1,22,1,0,4,1,0
1156,0,0,50.48516039,-2.559317002,3,1,4,-0.396468989,0,3,58.91976474,4,2,1,2,4,5,22,1,2,1,0,4,0,1
1157,1,0,56.92758855,0.635564108,2,1,2,-0.396468989,1,5,58.51967812,3,4,1,2,5,5,75,1,2,1,0,5,1,0
1158,0,0,68.60809039,-0.929582978,2,1,2,-0.484153805,0,3,91.8804085,3,5,2,4,5,4,23,0,1,0,0,4,0,1
1159,1,0,12.78158581,0.946421336,2,2,3,-0.819102943,0,3,33.36073039,3,4,1,1,2,2,35,1,17,1,0,6,1,0
1160,1,0,56.90232928,-0.211596374,1,1,2,0.361114103,0,4,58.36073039,3,4,2,2,4,5,48,0,7,1,0,6,1,0
1161,0,0,81.36441693,1.728994878,4,2,2,-0.149204666,1,5,100,4,4,3,4,5,5,61,1,20,1,0,7,1,0
1162,0,0,38.34475744,-0.83331083,2,2,4,-0.061519851,0,4,25.55903436,4,4,1,1,4,4,38,0,1,1,0,2,0,0
1163,1,0,31.36441693,-1.77674346,4,4,4,-0.061519851,0,4,8.519678118,3,4,1,2,3,3,45,0,7,1,0,5,0,1
1164,1,0,80.87925654,-1.77674346,3,1,3,0.273429287,0,4,91.8804085,3,5,5,5,4,3,58,0,1,1,0,6,0,1
1165,1,0,32.00559979,0.796423194,4,3,4,-0.061519851,0,4,25.55903436,3,4,1,1,4,3,66,0,6,1,0,5,0,1
1166,0,0,62.3216847,-0.147009435,3,1,3,-0.308784174,0,1,58.36073039,4,2,4,4,4,2,37,0,21,1,0,6,1,0
1167,1,0,50.56317163,-0.147009435,3,NA,3,-0.061519851,NA,1,75.24113889,3,3,2,2,4,4,24,0,9,1,0,6,0,0
1168,1,0,51.12634326,-0.211596374,2,2,4,-0.396468989,0,5,75.64122551,3,3,1,1,5,5,61,0,8,1,0,4,0,1
1169,0,0,50.48516039,-3.717334712,3,3,3,-0.484153805,0,5,16.8804085,4,2,1,2,4,5,24,0,1,0,0,6,0,0
1170,0,0,0,-0.929582978,4,4,1,0.026164965,0,1,83.36073039,4,4,1,1,1,1,74,0,4,0,1,2,0,1
1171,0,0,38.42276868,1.48272459,2,2,3,-0.396468989,0,2,58.1195915,4,3,2,1,4,3,28,0,11,1,0,7,1,0
1172,0,0,100,0.635564108,4,1,3,0.361114103,0,4,91.8804085,4,4,5,5,5,5,33,1,1,1,0,6,1,0
1173,1,0,25.45990111,-0.83331083,4,1,4,0.361114103,0,1,42.28049513,2,3,1,1,2,4,35,0,1,1,0,3,0,1
1174,1,0,100,1.48272459,1,1,2,-0.396468989,0,2,100,4,4,5,5,5,5,45,0,14,1,0,4,1,0
1175,1,0,6.339157648,-2.398457916,1,1,2,-0.819102943,0,2,33.36073039,3,1,1,1,1,2,31,0,15,1,0,6,0,0
1176,0,0,25.56317163,-3.406477484,1,1,3,-1.154052081,0,3,33.76081701,3,1,1,1,3,3,32,0,5,1,0,2,0,0
1177,0,0,62.16566223,2.265298132,1,1,4,0.361114103,0,4,83.51967812,4,4,2,4,4,4,62,0,8,1,0,6,1,0
1178,1,0,87.78158581,1.171867362,2,1,3,0.361114103,0,5,66.8804085,3,2,4,4,5,5,49,1,8,1,0,2,1,0
1179,1,0,49.92198876,1.48272459,2,2,1,0.361114103,0,2,75.24113889,3,4,2,3,3,4,65,0,16,1,0,6,1,0
1180,1,0,25.35663059,0.293021671,4,1,1,0.696063241,0,5,0,2,1,1,1,1,5,74,0,9,0,1,7,0,1
1181,0,0,75.53791235,0.228434732,4,2,3,-0.396468989,0,5,58.60186927,3,4,4,3,4,5,31,0,18,1,0,6,0,1
1182,0,0,56.92758855,0.099260854,1,1,2,-0.819102943,0,5,83.51967812,4,4,1,2,5,5,57,0,24,1,0,6,0,1
1183,1,0,25.02525928,0.570977168,4,4,4,-0.396468989,0,4,33.36073039,2,4,1,2,3,2,71,0,2,1,0,6,0,1
1184,1,0,75.56317163,3.423315842,1,1,1,0.696063241,0,4,75,3,4,3,3,5,5,57,1,4,1,0,4,1,0
1185,0,0,56.90232928,0.635564108,3,3,3,-0.061519851,0,5,16.8804085,4,4,2,2,4,5,31,1,16,0,0,2,1,0
1186,0,0,87.21841419,-1.77674346,2,1,1,0.696063241,0,4,100,4,4,5,5,4,4,46,1,2,1,0,4,1,0
1187,0,0,81.33915765,1.48272459,2,2,3,-0.396468989,0,2,83.76081701,4,4,4,4,4,5,29,0,7,0,0,2,0,1
1188,0,0,75.02525928,0.635564108,3,2,3,0.026164965,1,4,100,4,5,3,4,5,4,58,0,19,1,0,3,1,0
1189,1,0,12.78158581,-1.305027145,3,2,2,0.448798918,0,2,8.360730385,2,1,1,1,2,2,20,1,19,0,0,4,0,0
1190,1,0,37.70357457,0.389293819,2,1,4,0.696063241,0,2,0,3,2,1,2,3,4,22,0,3,1,0,2,0,0
1191,1,0,19.3272845,-0.211596374,4,4,3,0.026164965,0,4,33.51967812,2,1,1,1,4,1,55,0,6,1,0,6,1,0
1192,1,0,30.28859223,3.423315842,1,1,1,-0.061519851,0,1,66.48032188,3,5,1,4,3,1,45,0,5,1,0,5,1,0
1193,0,0,75.02525928,0.635564108,3,3,2,-0.061519851,1,5,75,4,3,3,4,5,4,62,1,11,0,1,4,0,1
1194,0,0,80.74849334,-1.77674346,2,4,2,-0.061519851,0,4,100,4,4,2,5,5,5,43,1,4,1,0,5,0,1
1195,0,0,87.78158581,0.700151047,3,1,2,-0.061519851,0,4,66.8804085,3,4,4,4,5,5,32,1,14,0,0,5,1,0
1196,1,0,56.36441693,1.48272459,4,4,3,0.361114103,0,4,50,3,4,2,3,4,4,42,1,3,1,0,2,0,0
1197,0,0,74.33132445,-1.77674346,3,4,3,-0.396468989,0,4,50.24113889,4,4,1,5,5,5,61,1,11,1,0,4,0,1
1198,0,0,63.34475744,1.48272459,1,1,3,-0.396468989,0,4,100,4,4,2,2,5,5,55,0,19,1,0,6,1,0
1199,0,0,93.58283111,2.57615536,2,1,2,-0.819102943,0,4,100,4,5,4,5,5,5,55,1,4,1,0,4,1,0
1200,1,0,12.78158581,-0.211596374,2,3,4,-0.484153805,0,4,33.51967812,2,1,1,1,2,2,41,0,20,0,0,6,0,0
1201,1,0,25.45990111,-1.77674346,2,2,4,-0.396468989,0,3,8.360730385,2,1,1,1,2,4,23,0,11,1,0,6,0,1
1202,1,0,62.11514367,1.793581818,2,2,4,0.361114103,1,3,41.39813073,3,2,4,4,2,4,34,1,7,1,0,4,1,0
1203,0,0,81.36441693,3.423315842,3,1,2,1.118697195,1,5,67.52163401,4,1,3,4,5,5,54,1,10,1,0,6,1,0
1204,1,0,56.36441693,2.640742299,1,1,3,-1.154052081,0,1,49.75886111,2,1,2,3,4,4,21,0,1,1,0,2,1,0
1205,0,0,50.56317163,1.48272459,2,1,2,-0.061519851,0,4,25.55903436,3,5,2,2,4,4,61,0,9,1,0,3,1,0
1206,0,0,50.02525928,-2.087600688,1,1,3,0.026164965,1,2,50,3,1,2,3,4,3,50,0,6,0,1,4,0,0
1207,1,0,50.56317163,2.57615536,3,2,2,0.361114103,0,2,66.48032188,3,4,2,2,4,4,64,0,3,1,0,4,1,0
1208,0,0,62.72883385,0.635564108,2,1,3,0.696063241,0,5,66.63926961,4,4,1,3,5,5,28,1,5,1,0,6,1,0
1209,0,0,68.60809039,-1.551297434,4,2,3,0.026164965,0,1,33.51967812,3,2,2,4,5,4,32,0,11,1,0,6,0,1
1210,1,0,50.56317163,1.793581818,2,2,4,-0.061519851,1,3,75.15894773,3,4,2,2,4,4,27,1,14,0,0,4,0,0
1211,1,0,44.14600274,1.171867362,3,1,2,0.361114103,0,2,33.51967812,3,3,1,2,4,4,53,0,10,1,0,7,0,1
1212,0,0,100,3.423315842,5,5,1,1.118697195,0,4,100,4,5,5,5,5,5,40,1,21,1,0,6,0,1
1213,0,0,25.02525928,-2.398457916,2,2,3,-0.061519851,0,4,25.40008662,3,2,1,2,3,2,18,0,1,1,0,4,0,0
1214,1,0,50,1.41813765,2,2,2,-0.061519851,0,3,75,3,3,3,3,3,3,32,0,13,0,0,3,1,0
1215,0,0,36.6024906,2.265298132,4,3,1,-0.061519851,0,3,66.8804085,4,4,2,4,2,2,52,0,2,1,0,4,1,0
1216,0,0,75.56317163,-0.994169917,3,2,3,0.696063241,0,3,41.48032188,4,5,3,3,5,5,41,0,5,1,0,5,1,0
1217,0,0,80.74849334,1.48272459,4,4,3,-0.061519851,0,5,75,4,4,2,5,5,5,62,1,4,1,0,4,0,1
1218,1,0,44.68391509,1.728994878,5,5,3,0.361114103,0,4,34.07871247,3,2,1,1,4,5,48,1,18,1,0,6,0,1
1219,1,0,19.22401398,-4.339049168,1,1,3,-1.154052081,0,5,33.36073039,3,2,1,1,3,2,38,0,20,1,0,7,0,1
1220,0,0,69.14600274,1.48272459,4,2,3,-0.396468989,0,4,100,4,4,2,3,5,5,50,0,19,1,0,6,1,0
